id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,source
783757,21,other,ba,7.54,82.8,yes,9.8,good,self-study,low,moderate,df2
783758,19,male,ba,2.16,51.4,yes,4.8,average,self-study,low,moderate,df2
783759,21,female,b.sc,6.17,92.4,yes,5.3,poor,mixed,high,moderate,df2
783760,22,other,ba,0.08,64.3,yes,7.5,good,coaching,medium,moderate,df2
783761,19,female,ba,1.79,80.7,yes,8.2,average,coaching,low,moderate,df2
783762,22,male,bca,2.81,88.0,no,6.0,average,mixed,medium,easy,df2
783763,17,female,ba,1.01,42.5,yes,4.6,good,mixed,medium,moderate,df2
783764,22,male,b.sc,6.47,48.7,yes,8.2,poor,coaching,high,easy,df2
783765,21,other,ba,3.25,94.2,yes,6.9,good,coaching,low,moderate,df2
783766,21,other,bba,7.86,60.5,yes,6.2,average,online videos,low,easy,df2
783767,24,female,diploma,1.88,78.4,yes,9.2,poor,online videos,low,moderate,df2
783768,21,other,diploma,0.08,49.1,no,4.4,average,self-study,low,moderate,df2
783769,24,male,bca,2.53,52.9,yes,9.3,good,online videos,medium,moderate,df2
783770,17,male,b.sc,7.57,73.8,yes,6.8,average,mixed,medium,easy,df2
783771,19,male,b.tech,7.44,68.8,yes,5.2,average,online videos,medium,moderate,df2
783772,21,male,ba,4.68,68.1,yes,4.5,good,mixed,high,moderate,df2
783773,22,male,diploma,6.39,49.3,yes,9.0,average,group study,low,moderate,df2
783774,24,female,ba,7.91,97.9,yes,8.6,average,coaching,high,moderate,df2
783775,21,male,bba,3.89,63.5,yes,5.8,average,mixed,medium,easy,df2
783776,23,other,b.tech,7.4,69.1,yes,9.5,good,coaching,high,easy,df2
783777,23,male,ba,3.5,89.9,yes,6.4,poor,online videos,low,moderate,df2
783778,24,male,ba,4.15,73.0,yes,4.3,poor,group study,low,moderate,df2
783779,23,male,b.tech,1.02,47.5,no,7.3,poor,coaching,medium,moderate,df2
783780,18,male,bca,1.18,80.0,yes,9.1,average,self-study,medium,easy,df2
783781,24,other,ba,7.91,69.3,yes,7.1,poor,coaching,high,hard,df2
783782,23,female,b.tech,7.68,47.5,yes,7.9,average,self-study,low,moderate,df2
783783,19,female,ba,0.27,56.3,yes,9.5,average,group study,low,moderate,df2
783784,23,other,bca,7.8,94.7,yes,9.6,average,online videos,low,moderate,df2
783785,22,male,b.sc,2.39,68.7,yes,6.8,good,group study,high,hard,df2
783786,17,other,b.com,7.67,93.0,yes,6.9,good,group study,medium,hard,df2
783787,23,male,b.tech,3.1,96.5,yes,4.1,poor,mixed,medium,hard,df2
783788,19,female,ba,4.26,46.1,yes,4.9,average,group study,high,moderate,df2
783789,21,other,b.tech,0.39,57.0,yes,8.3,poor,self-study,high,moderate,df2
783790,17,other,b.sc,0.34,59.2,yes,9.4,average,online videos,low,moderate,df2
783791,18,male,b.sc,0.08,49.2,yes,8.4,poor,group study,low,moderate,df2
783792,18,male,b.tech,4.78,40.6,yes,4.6,average,online videos,medium,easy,df2
783793,19,male,b.com,7.54,82.9,yes,9.0,poor,mixed,low,moderate,df2
783794,20,other,ba,5.07,70.7,yes,8.6,average,mixed,low,easy,df2
783795,23,female,b.com,6.25,97.7,no,9.9,good,mixed,high,moderate,df2
783796,24,male,diploma,2.71,89.9,yes,5.3,poor,coaching,high,easy,df2
783797,20,female,ba,4.07,81.7,yes,4.5,poor,self-study,medium,hard,df2
783798,17,other,b.tech,7.72,95.8,yes,9.6,poor,self-study,low,hard,df2
783799,18,female,b.tech,6.03,81.0,yes,7.0,good,group study,low,moderate,df2
783800,21,other,b.sc,3.84,66.5,yes,6.3,average,online videos,low,hard,df2
783801,19,female,b.sc,5.79,68.1,yes,8.0,good,group study,medium,moderate,df2
783802,19,other,bca,5.58,54.5,no,5.7,poor,coaching,low,moderate,df2
783803,22,male,bba,0.44,90.1,yes,4.7,average,online videos,medium,moderate,df2
783804,21,female,b.tech,4.56,72.9,yes,5.2,good,self-study,medium,hard,df2
783805,20,female,b.sc,3.72,57.7,yes,7.7,good,self-study,medium,moderate,df2
783806,19,male,b.tech,3.87,91.5,yes,7.4,average,group study,high,hard,df2
783807,23,female,ba,7.91,82.1,yes,9.4,good,mixed,high,moderate,df2
783808,20,male,b.com,1.88,99.4,yes,8.4,poor,mixed,low,easy,df2
783809,20,male,bba,7.54,84.0,yes,6.4,average,mixed,high,moderate,df2
783810,20,other,bba,1.79,97.8,yes,6.0,average,group study,low,easy,df2
783811,20,female,ba,6.43,70.2,yes,5.2,poor,group study,low,moderate,df2
783812,20,other,bca,4.82,69.5,yes,6.1,average,self-study,low,easy,df2
783813,19,other,ba,7.81,85.1,yes,8.8,good,self-study,high,moderate,df2
783814,21,female,bca,1.91,98.7,yes,9.1,good,coaching,low,moderate,df2
783815,24,female,b.com,3.6,97.3,yes,9.6,good,online videos,high,hard,df2
783816,24,female,diploma,3.3,88.6,yes,6.9,average,group study,high,hard,df2
783817,21,female,bba,3.83,91.9,yes,9.6,poor,self-study,medium,easy,df2
783818,18,female,bba,4.06,46.2,yes,7.5,good,coaching,medium,moderate,df2
783819,23,female,b.com,3.3,87.3,yes,7.2,good,group study,low,moderate,df2
783820,17,female,b.com,3.9,84.2,no,6.7,good,coaching,high,moderate,df2
783821,23,other,ba,4.32,64.7,yes,4.8,average,group study,high,moderate,df2
783822,20,female,bca,4.61,67.4,no,7.9,average,coaching,medium,easy,df2
783823,22,male,b.tech,4.61,82.2,yes,4.5,average,coaching,high,moderate,df2
783824,24,male,b.sc,2.06,47.9,yes,7.7,average,group study,high,easy,df2
783825,17,male,bca,3.01,54.1,yes,4.1,good,mixed,low,easy,df2
783826,18,male,b.com,5.61,99.0,yes,6.5,good,self-study,high,moderate,df2
783827,24,male,b.tech,3.52,77.0,yes,5.2,poor,group study,low,hard,df2
783828,17,other,b.sc,5.25,69.4,yes,4.5,poor,coaching,low,easy,df2
783829,21,other,b.tech,4.83,70.1,yes,6.2,good,mixed,medium,moderate,df2
783830,23,other,bca,1.34,92.4,yes,4.2,poor,mixed,medium,moderate,df2
783831,22,other,ba,3.04,88.6,yes,7.2,poor,online videos,high,easy,df2
783832,17,female,b.sc,7.6,88.6,yes,6.2,average,online videos,medium,easy,df2
783833,19,male,b.tech,3.19,85.9,yes,8.5,good,group study,high,moderate,df2
783834,22,female,bca,7.36,94.0,yes,7.6,good,coaching,medium,moderate,df2
783835,19,male,b.com,2.38,57.5,yes,9.9,good,group study,low,moderate,df2
783836,20,male,b.sc,5.51,75.9,no,7.9,average,self-study,medium,hard,df2
783837,18,male,b.com,5.79,85.0,yes,9.6,poor,online videos,low,easy,df2
783838,22,other,bca,2.79,60.7,yes,7.4,average,group study,medium,hard,df2
783839,20,other,b.tech,5.48,99.2,yes,4.2,average,self-study,high,moderate,df2
783840,23,male,b.sc,3.7,70.5,yes,4.3,good,coaching,medium,moderate,df2
783841,23,male,b.tech,2.76,63.7,yes,9.6,poor,coaching,medium,moderate,df2
783842,22,other,b.com,2.03,55.8,yes,6.7,poor,self-study,low,moderate,df2
783843,22,female,b.com,4.01,46.8,yes,9.2,average,coaching,medium,easy,df2
783844,17,male,bca,7.21,97.8,yes,5.1,good,group study,medium,easy,df2
783845,21,male,bca,3.75,65.2,yes,8.4,average,group study,medium,hard,df2
783846,24,male,diploma,4.0,99.0,yes,7.2,poor,group study,high,moderate,df2
783847,21,other,ba,4.24,44.3,yes,9.6,good,self-study,low,moderate,df2
783848,20,other,b.sc,1.33,48.8,yes,5.9,good,online videos,low,moderate,df2
783849,17,male,bca,6.06,99.4,yes,5.0,poor,online videos,medium,hard,df2
783850,18,male,bca,4.41,54.8,no,5.3,poor,mixed,medium,moderate,df2
783851,24,female,diploma,1.87,51.1,yes,4.1,good,online videos,high,easy,df2
783852,19,male,b.com,5.29,99.4,yes,5.5,average,online videos,medium,hard,df2
783853,24,female,b.sc,3.18,47.3,yes,4.1,poor,group study,low,hard,df2
783854,19,male,ba,2.91,62.7,yes,9.2,poor,coaching,low,easy,df2
783855,21,other,bca,4.08,63.1,yes,4.5,poor,mixed,high,easy,df2
783856,22,male,ba,0.08,53.3,yes,7.7,poor,group study,medium,moderate,df2
783857,21,other,bba,7.55,65.3,yes,8.4,poor,coaching,high,moderate,df2
783858,23,male,b.sc,2.15,84.9,yes,4.5,poor,online videos,medium,hard,df2
783859,20,female,bca,7.91,99.0,yes,7.0,average,self-study,high,easy,df2
783860,22,male,b.tech,6.38,98.1,yes,7.7,poor,mixed,medium,hard,df2
783861,24,other,b.tech,6.81,51.2,yes,4.5,good,group study,medium,moderate,df2
783862,18,other,b.com,1.75,87.4,yes,5.0,good,group study,medium,easy,df2
783863,19,other,b.com,6.43,70.6,yes,9.8,poor,mixed,low,easy,df2
783864,17,other,bca,0.77,61.5,yes,8.9,poor,self-study,medium,hard,df2
783865,17,male,ba,1.76,40.6,yes,7.6,poor,online videos,medium,moderate,df2
783866,23,other,b.sc,3.37,74.3,yes,8.3,good,group study,low,hard,df2
783867,23,female,b.com,1.3,75.1,yes,4.9,poor,online videos,high,moderate,df2
783868,21,female,b.tech,5.88,63.5,yes,7.5,average,mixed,low,moderate,df2
783869,18,male,b.com,7.06,98.5,no,8.0,average,self-study,medium,hard,df2
783870,19,female,b.sc,2.32,91.4,yes,9.6,good,self-study,low,moderate,df2
783871,17,other,bca,0.61,40.6,yes,7.7,average,coaching,medium,moderate,df2
783872,18,female,b.tech,5.02,73.5,yes,7.2,poor,mixed,low,moderate,df2
783873,17,male,ba,1.67,96.4,yes,8.9,poor,self-study,medium,easy,df2
783874,23,female,ba,5.21,43.7,yes,5.8,poor,self-study,high,moderate,df2
783875,21,female,b.tech,7.27,61.7,yes,5.8,good,coaching,high,moderate,df2
783876,18,other,ba,3.17,97.4,yes,6.9,poor,online videos,high,easy,df2
783877,17,male,b.com,3.82,87.6,yes,9.3,good,mixed,medium,moderate,df2
783878,24,other,bba,3.01,92.3,yes,4.6,average,group study,low,moderate,df2
783879,23,other,diploma,4.6,53.1,yes,5.3,good,self-study,low,moderate,df2
783880,24,male,b.sc,1.12,42.1,yes,6.2,poor,coaching,high,hard,df2
783881,24,other,b.sc,1.48,65.8,yes,7.3,average,coaching,medium,moderate,df2
783882,24,male,bca,3.23,86.2,yes,8.6,average,online videos,medium,easy,df2
783883,23,other,b.tech,7.04,89.3,yes,4.2,average,coaching,medium,moderate,df2
783884,19,male,ba,3.47,74.7,yes,9.9,average,group study,high,moderate,df2
783885,17,other,b.sc,1.44,70.9,yes,5.4,poor,online videos,medium,moderate,df2
783886,23,female,b.sc,4.94,52.0,yes,8.7,poor,self-study,high,easy,df2
783887,19,male,b.tech,3.4,94.4,no,6.8,poor,online videos,high,moderate,df2
783888,19,male,bca,2.6,71.3,yes,4.6,good,mixed,high,easy,df2
783889,18,female,b.tech,5.14,73.1,yes,5.6,average,online videos,high,moderate,df2
783890,17,male,bba,5.15,93.8,yes,6.4,poor,group study,medium,moderate,df2
783891,24,female,b.tech,3.97,46.4,yes,9.5,average,group study,medium,easy,df2
783892,23,female,b.com,2.44,80.0,yes,6.6,average,coaching,high,moderate,df2
783893,21,other,b.sc,7.27,90.2,yes,7.4,good,coaching,low,moderate,df2
783894,20,other,b.sc,1.97,58.5,yes,5.2,average,online videos,high,moderate,df2
783895,22,female,bca,7.91,44.8,yes,8.1,poor,coaching,medium,moderate,df2
783896,17,female,b.tech,5.29,67.5,yes,7.7,poor,mixed,low,moderate,df2
783897,19,female,b.tech,2.81,94.6,yes,6.8,average,online videos,medium,easy,df2
783898,23,other,ba,3.64,81.3,yes,9.6,good,group study,low,moderate,df2
783899,20,other,b.com,3.19,83.6,yes,5.3,good,group study,medium,hard,df2
783900,18,other,b.sc,7.91,99.4,yes,9.7,good,self-study,low,moderate,df2
783901,21,female,ba,3.97,51.2,yes,8.6,average,mixed,high,moderate,df2
783902,18,female,ba,7.64,78.1,yes,9.8,good,self-study,low,easy,df2
783903,23,other,b.com,2.97,51.2,yes,9.8,average,online videos,medium,easy,df2
783904,21,male,b.com,5.11,85.4,yes,8.9,poor,online videos,low,easy,df2
783905,22,other,b.com,3.76,77.9,yes,4.1,poor,mixed,medium,easy,df2
783906,23,other,diploma,5.95,84.0,no,6.2,good,group study,high,moderate,df2
783907,20,male,bca,2.01,74.7,yes,4.3,average,group study,high,easy,df2
783908,23,other,b.sc,5.29,89.4,yes,7.3,average,group study,low,moderate,df2
783909,21,female,b.tech,3.13,62.7,yes,9.0,poor,mixed,medium,moderate,df2
783910,24,female,b.tech,7.91,94.9,yes,8.6,poor,self-study,high,easy,df2
783911,21,female,b.com,1.68,67.2,yes,7.5,poor,online videos,medium,moderate,df2
783912,17,male,ba,0.08,71.5,yes,7.4,poor,online videos,medium,hard,df2
783913,22,female,b.com,2.1,88.8,yes,9.2,good,group study,medium,easy,df2
783914,17,male,b.sc,3.81,41.3,yes,8.9,average,self-study,high,moderate,df2
783915,23,female,b.sc,3.23,40.6,yes,5.4,average,group study,high,moderate,df2
783916,22,male,b.com,7.12,71.2,yes,9.6,average,mixed,medium,hard,df2
783917,17,female,b.com,1.98,63.2,yes,5.3,poor,self-study,medium,moderate,df2
783918,22,other,ba,5.21,56.6,yes,6.8,average,online videos,medium,moderate,df2
783919,23,male,ba,0.26,95.4,yes,7.5,poor,online videos,low,hard,df2
783920,20,other,bba,1.06,54.5,yes,5.3,poor,online videos,low,hard,df2
783921,17,female,bca,6.58,81.8,yes,9.5,good,coaching,high,moderate,df2
783922,21,male,b.com,5.02,43.6,no,8.0,poor,self-study,high,moderate,df2
783923,23,male,b.tech,7.91,74.0,yes,6.5,good,online videos,medium,moderate,df2
783924,21,other,b.sc,2.09,73.1,yes,5.0,average,self-study,medium,easy,df2
783925,19,other,ba,6.23,99.4,yes,8.6,poor,group study,high,moderate,df2
783926,22,female,b.sc,3.84,73.1,yes,6.1,poor,mixed,medium,easy,df2
783927,18,other,diploma,6.41,54.1,yes,6.5,poor,online videos,high,easy,df2
783928,19,other,b.sc,0.08,62.4,yes,6.1,poor,group study,medium,easy,df2
783929,22,female,b.com,7.91,97.7,yes,9.1,poor,self-study,high,moderate,df2
783930,19,female,diploma,0.34,59.8,yes,9.3,poor,group study,high,moderate,df2
783931,20,other,bba,2.44,51.7,yes,5.2,poor,mixed,low,hard,df2
783932,21,male,b.sc,3.94,69.8,yes,9.9,average,mixed,low,moderate,df2
783933,18,female,diploma,5.36,77.9,no,6.0,poor,mixed,high,easy,df2
783934,18,female,b.sc,3.12,98.5,yes,9.3,good,online videos,high,easy,df2
783935,18,other,bca,3.22,44.6,yes,4.8,good,group study,low,moderate,df2
783936,22,male,bca,6.66,89.7,yes,9.2,poor,self-study,medium,moderate,df2
783937,19,male,b.sc,2.29,97.8,yes,6.0,average,mixed,low,moderate,df2
783938,24,other,b.sc,1.64,88.9,no,9.4,average,self-study,medium,moderate,df2
783939,19,male,b.com,2.39,41.7,yes,5.7,good,mixed,medium,moderate,df2
783940,24,male,b.sc,7.81,84.2,yes,7.5,good,coaching,medium,moderate,df2
783941,21,female,ba,6.79,50.5,yes,7.4,average,mixed,high,easy,df2
783942,18,female,ba,4.83,65.2,yes,9.7,poor,mixed,medium,moderate,df2
783943,19,male,ba,4.05,76.6,yes,7.1,average,self-study,medium,easy,df2
783944,21,other,b.com,1.04,52.4,yes,6.6,good,mixed,low,moderate,df2
783945,17,male,bca,3.33,58.7,no,8.0,poor,group study,low,hard,df2
783946,24,female,bca,0.51,59.6,yes,9.6,good,group study,low,moderate,df2
783947,20,other,b.tech,2.07,53.5,yes,9.9,average,coaching,high,moderate,df2
783948,19,male,b.com,1.76,61.7,yes,8.1,poor,mixed,high,easy,df2
783949,23,male,ba,4.26,97.6,yes,4.7,average,coaching,low,moderate,df2
783950,22,male,b.com,3.11,44.7,yes,6.5,poor,self-study,high,easy,df2
783951,17,female,bca,7.71,46.6,yes,9.1,average,coaching,low,hard,df2
783952,20,female,bca,1.19,67.1,yes,7.8,good,online videos,low,moderate,df2
783953,20,female,b.tech,4.51,46.3,yes,9.3,good,self-study,high,moderate,df2
783954,24,male,b.tech,3.47,66.8,yes,5.4,average,self-study,medium,easy,df2
783955,23,other,b.tech,3.74,84.2,yes,9.5,poor,group study,low,moderate,df2
783956,19,other,b.tech,7.62,97.9,yes,9.0,poor,self-study,medium,moderate,df2
783957,20,male,b.sc,2.81,47.5,yes,9.7,good,mixed,medium,moderate,df2
783958,18,other,b.tech,4.62,95.8,yes,7.3,average,group study,low,moderate,df2
783959,22,male,bba,1.88,79.9,yes,8.5,poor,mixed,low,easy,df2
783960,20,other,b.tech,0.27,58.7,yes,4.1,good,group study,low,easy,df2
783961,18,male,diploma,6.74,77.2,yes,4.1,poor,online videos,low,easy,df2
783962,20,male,b.tech,6.72,58.4,yes,6.1,good,self-study,medium,easy,df2
783963,20,female,ba,3.07,57.2,no,9.7,poor,coaching,low,easy,df2
783964,23,male,bca,6.4,55.2,yes,9.3,poor,group study,low,easy,df2
783965,22,other,b.tech,4.54,74.9,no,5.7,good,mixed,medium,moderate,df2
783966,19,male,ba,3.95,87.5,yes,9.8,poor,group study,high,easy,df2
783967,21,female,bba,2.46,45.3,no,8.0,good,online videos,high,moderate,df2
783968,21,other,bba,5.86,56.6,yes,7.2,good,self-study,medium,moderate,df2
783969,17,male,ba,2.02,99.4,yes,6.2,poor,online videos,medium,moderate,df2
783970,18,female,bca,5.38,74.4,yes,7.4,good,coaching,medium,hard,df2
783971,24,other,b.sc,2.87,90.1,yes,5.2,poor,self-study,low,moderate,df2
783972,19,male,ba,0.64,93.0,yes,5.7,poor,online videos,high,easy,df2
783973,20,other,bca,0.08,56.0,yes,8.2,average,self-study,low,moderate,df2
783974,17,male,b.sc,7.64,77.6,yes,6.7,average,online videos,high,moderate,df2
783975,22,male,b.sc,1.59,71.4,yes,9.9,good,group study,high,moderate,df2
783976,21,other,b.com,2.94,40.9,yes,7.6,average,coaching,high,easy,df2
783977,22,male,b.sc,0.66,62.6,yes,6.2,average,coaching,medium,easy,df2
783978,21,other,bca,0.23,99.4,yes,4.8,average,group study,medium,moderate,df2
783979,19,male,b.sc,2.87,88.0,yes,9.0,poor,online videos,high,moderate,df2
783980,18,male,bca,7.72,89.0,yes,9.9,average,mixed,medium,hard,df2
783981,17,female,ba,0.68,50.0,yes,6.1,average,group study,low,easy,df2
783982,20,other,b.sc,4.29,82.6,yes,7.8,poor,coaching,high,hard,df2
783983,20,other,b.sc,1.64,54.2,yes,4.3,good,group study,high,easy,df2
783984,20,male,b.com,6.77,96.6,yes,7.2,poor,online videos,high,moderate,df2
783985,22,female,b.com,5.61,88.4,yes,7.4,good,mixed,medium,hard,df2
783986,21,other,diploma,3.55,50.2,yes,8.0,good,mixed,high,moderate,df2
783987,23,other,b.tech,2.74,63.0,yes,6.0,good,group study,low,easy,df2
783988,19,other,diploma,5.4,94.2,yes,8.6,average,self-study,low,hard,df2
783989,21,male,b.sc,7.37,95.4,yes,7.9,good,online videos,medium,hard,df2
783990,19,other,b.com,0.52,68.0,yes,5.4,poor,online videos,medium,moderate,df2
783991,22,male,ba,2.07,59.9,no,9.2,good,group study,low,easy,df2
783992,20,other,b.sc,1.26,63.8,yes,6.2,average,group study,medium,moderate,df2
783993,20,male,bba,3.84,97.0,yes,5.7,poor,self-study,medium,moderate,df2
783994,19,female,bba,3.66,89.4,yes,8.1,average,mixed,medium,moderate,df2
783995,17,male,b.sc,7.56,99.4,no,7.5,poor,mixed,low,hard,df2
783996,17,male,b.com,5.02,59.8,yes,9.3,average,group study,high,easy,df2
783997,19,male,b.tech,3.43,87.3,yes,5.5,good,coaching,medium,hard,df2
783998,22,male,b.sc,0.17,97.7,yes,9.8,average,coaching,high,moderate,df2
783999,21,male,b.com,1.43,58.8,yes,5.4,poor,group study,high,hard,df2
784000,20,female,b.com,7.91,89.9,yes,7.7,poor,self-study,high,moderate,df2
784001,24,male,b.tech,5.01,46.9,yes,5.9,good,coaching,medium,easy,df2
784002,23,female,b.tech,6.78,93.5,yes,9.3,average,self-study,high,moderate,df2
784003,21,other,diploma,3.97,69.8,yes,8.9,good,online videos,high,easy,df2
784004,20,female,b.tech,4.53,93.0,yes,9.0,average,coaching,low,moderate,df2
784005,19,other,b.tech,2.41,70.9,yes,7.3,poor,coaching,medium,moderate,df2
784006,23,other,bba,5.37,78.3,yes,8.6,poor,online videos,medium,moderate,df2
784007,24,male,bca,2.6,48.5,yes,7.0,poor,coaching,low,moderate,df2
784008,24,male,b.tech,5.03,48.9,yes,4.9,good,online videos,high,moderate,df2
784009,24,female,b.com,0.82,83.4,yes,6.7,poor,coaching,low,moderate,df2
784010,18,female,diploma,4.23,52.5,yes,4.8,good,coaching,medium,moderate,df2
784011,24,other,bca,3.77,43.5,yes,8.5,good,group study,medium,moderate,df2
784012,22,female,bca,1.33,41.9,yes,6.5,good,self-study,low,easy,df2
784013,20,female,b.sc,7.21,63.2,yes,8.8,poor,online videos,low,moderate,df2
784014,20,other,b.sc,4.9,56.5,yes,7.0,average,group study,high,moderate,df2
784015,19,female,bba,7.49,77.9,yes,8.5,good,coaching,high,easy,df2
784016,18,other,ba,5.95,73.8,yes,9.4,poor,coaching,high,moderate,df2
784017,24,male,b.sc,0.56,41.3,yes,7.4,average,online videos,high,moderate,df2
784018,17,male,b.sc,4.64,71.8,yes,4.8,good,online videos,high,easy,df2
784019,23,other,b.com,7.41,66.2,yes,7.1,good,online videos,medium,moderate,df2
784020,17,male,b.com,4.4,52.3,yes,9.6,poor,coaching,low,moderate,df2
784021,17,other,diploma,1.98,85.0,no,6.1,average,self-study,low,moderate,df2
784022,18,male,b.tech,4.8,58.6,yes,4.1,average,self-study,medium,moderate,df2
784023,21,male,bba,0.11,54.1,yes,8.1,good,self-study,high,moderate,df2
784024,22,female,bba,2.44,95.1,no,6.5,average,mixed,high,moderate,df2
784025,24,male,ba,4.18,78.9,yes,9.1,good,group study,high,hard,df2
784026,22,male,ba,0.94,51.1,yes,4.7,poor,group study,high,moderate,df2
784027,23,female,bca,7.01,86.9,yes,4.6,poor,mixed,high,moderate,df2
784028,22,female,diploma,4.46,98.6,yes,8.2,good,group study,high,moderate,df2
784029,20,male,b.tech,3.32,45.3,yes,7.1,poor,coaching,medium,moderate,df2
784030,23,male,ba,5.56,64.0,yes,8.9,good,self-study,low,moderate,df2
784031,20,male,ba,2.47,81.8,yes,6.5,good,mixed,high,easy,df2
784032,23,female,b.tech,2.86,81.8,yes,4.7,good,self-study,low,easy,df2
784033,20,female,b.sc,5.66,91.8,yes,9.9,good,group study,medium,moderate,df2
784034,20,male,b.com,1.12,46.2,yes,4.7,poor,coaching,medium,moderate,df2
784035,24,other,diploma,3.24,81.2,yes,7.6,good,self-study,medium,hard,df2
784036,20,female,b.com,4.01,89.0,yes,5.6,poor,mixed,low,easy,df2
784037,21,male,bba,3.69,94.8,yes,4.7,good,coaching,medium,easy,df2
784038,21,female,ba,0.51,58.4,yes,8.3,poor,self-study,high,easy,df2
784039,24,female,ba,4.02,73.1,yes,6.6,poor,online videos,medium,moderate,df2
784040,19,other,diploma,3.78,50.5,yes,8.1,good,mixed,medium,moderate,df2
784041,21,other,b.com,1.63,72.9,yes,6.1,good,online videos,medium,easy,df2
